record_id,date,customer_segment,acquisition_channel,region,active_users,sessions,feature_adoptions,data_loaded_at,source_system
2026-05-02|Mid-Market|Paid Search|North America,2026-05-02,Mid-Market,Paid Search,North America,507,1077,177,2026-05-03 12:00:00,Synthetic product + billing events
2026-05-02|Mid-Market|Paid Search|EMEA,2026-05-02,Mid-Market,Paid Search,EMEA,382,880,134,2026-05-03 12:00:00,Synthetic product + billing events
2026-05-02|Mid-Market|Paid Search|APAC,2026-05-02,Mid-Market,Paid Search,APAC,312,687,109,2026-05-03 12:00:00,Synthetic product + billing events
2026-05-02|Mid-Market|Partner|North America,2026-05-02,Mid-Market,Partner,North America,316,753,111,2026-05-03 12:00:00,Synthetic product + billing events
2026-05-02|Mid-Market|Partner|EMEA,2026-05-02,Mid-Market,Partner,EMEA,228,482,78,2026-05-03 12:00:00,Synthetic product + billing events
2026-05-02|Mid-Market|Partner|APAC,2026-05-02,Mid-Market,Partner,APAC,207,479,74,2026-05-03 12:00:00,Synthetic product + billing events
2026-05-02|Enterprise|Organic|North America,2026-05-02,Enterprise,Organic,North America,304,652,136,2026-05-03 12:00:00,Synthetic product + billing events
2026-05-02|Enterprise|Organic|EMEA,2026-05-02,Enterprise,Organic,EMEA,211,481,102,2026-05-03 12:00:00,Synthetic product + billing events
2026-05-02|Enterprise|Organic|APAC,2026-05-02,Enterprise,Organic,APAC,174,408,80,2026-05-03 12:00:00,Synthetic product + billing events
2026-05-02|Enterprise|Paid Search|North America,2026-05-02,Enterprise,Paid Search,North America,237,504,112,2026-05-03 12:00:00,Synthetic product + billing events
2026-05-02|Enterprise|Paid Search|EMEA,2026-05-02,Enterprise,Paid Search,EMEA,184,405,84,2026-05-03 12:00:00,Synthetic product + billing events
2026-05-02|Enterprise|Paid Search|APAC,2026-05-02,Enterprise,Paid Search,APAC,138,294,61,2026-05-03 12:00:00,Synthetic product + billing events
2026-05-02|Enterprise|Partner|North America,2026-05-02,Enterprise,Partner,North America,162,346,76,2026-05-03 12:00:00,Synthetic product + billing events
2026-05-02|Enterprise|Partner|EMEA,2026-05-02,Enterprise,Partner,EMEA,114,263,50,2026-05-03 12:00:00,Synthetic product + billing events
2026-05-02|Enterprise|Partner|APAC,2026-05-02,Enterprise,Partner,APAC,98,210,45,2026-05-03 12:00:00,Synthetic product + billing events
2026-05-03|SMB|Organic|North America,2026-05-03,SMB,Organic,North America,983,2211,352,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-03|SMB|Organic|EMEA,2026-05-03,SMB,Organic,EMEA,738,1713,270,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-03|SMB|Organic|APAC,2026-05-03,SMB,Organic,APAC,541,1144,181,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-03|SMB|Paid Search|North America,2026-05-03,SMB,Paid Search,North America,831,1796,287,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-03|SMB|Paid Search|EMEA,2026-05-03,SMB,Paid Search,EMEA,546,1169,197,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-03|SMB|Paid Search|APAC,2026-05-03,SMB,Paid Search,APAC,469,998,161,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-03|SMB|Partner|North America,2026-05-03,SMB,Partner,North America,514,1193,171,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-03|SMB|Partner|EMEA,2026-05-03,SMB,Partner,EMEA,384,886,139,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-03|SMB|Partner|APAC,2026-05-03,SMB,Partner,APAC,305,666,110,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-03|Mid-Market|Organic|North America,2026-05-03,Mid-Market,Organic,North America,594,1285,214,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-03|Mid-Market|Organic|EMEA,2026-05-03,Mid-Market,Organic,EMEA,431,1005,146,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-03|Mid-Market|Organic|APAC,2026-05-03,Mid-Market,Organic,APAC,383,907,139,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-03|Mid-Market|Paid Search|North America,2026-05-03,Mid-Market,Paid Search,North America,476,1036,170,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-03|Mid-Market|Paid Search|EMEA,2026-05-03,Mid-Market,Paid Search,EMEA,375,862,131,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-03|Mid-Market|Paid Search|APAC,2026-05-03,Mid-Market,Paid Search,APAC,314,668,114,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-03|Mid-Market|Partner|North America,2026-05-03,Mid-Market,Partner,North America,329,751,116,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-03|Mid-Market|Partner|EMEA,2026-05-03,Mid-Market,Partner,EMEA,255,558,85,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-03|Mid-Market|Partner|APAC,2026-05-03,Mid-Market,Partner,APAC,186,420,63,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-03|Enterprise|Organic|North America,2026-05-03,Enterprise,Organic,North America,328,725,157,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-03|Enterprise|Organic|EMEA,2026-05-03,Enterprise,Organic,EMEA,211,469,99,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-03|Enterprise|Organic|APAC,2026-05-03,Enterprise,Organic,APAC,177,405,82,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-03|Enterprise|Paid Search|North America,2026-05-03,Enterprise,Paid Search,North America,263,585,120,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-03|Enterprise|Paid Search|EMEA,2026-05-03,Enterprise,Paid Search,EMEA,178,411,79,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-03|Enterprise|Paid Search|APAC,2026-05-03,Enterprise,Paid Search,APAC,156,365,71,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-03|Enterprise|Partner|North America,2026-05-03,Enterprise,Partner,North America,177,377,79,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-03|Enterprise|Partner|EMEA,2026-05-03,Enterprise,Partner,EMEA,123,273,54,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-03|Enterprise|Partner|APAC,2026-05-03,Enterprise,Partner,APAC,93,221,42,2026-05-04 12:00:00,Synthetic product + billing events
2026-05-04|SMB|Organic|North America,2026-05-04,SMB,Organic,North America,1219,2688,437,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-04|SMB|Organic|EMEA,2026-05-04,SMB,Organic,EMEA,984,2217,349,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-04|SMB|Organic|APAC,2026-05-04,SMB,Organic,APAC,758,1659,273,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-04|SMB|Paid Search|North America,2026-05-04,SMB,Paid Search,North America,1006,2326,345,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-04|SMB|Paid Search|EMEA,2026-05-04,SMB,Paid Search,EMEA,759,1626,267,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-04|SMB|Paid Search|APAC,2026-05-04,SMB,Paid Search,APAC,622,1405,226,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-04|SMB|Partner|North America,2026-05-04,SMB,Partner,North America,709,1537,254,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-04|SMB|Partner|EMEA,2026-05-04,SMB,Partner,EMEA,477,1035,173,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-04|SMB|Partner|APAC,2026-05-04,SMB,Partner,APAC,436,1010,159,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-04|Mid-Market|Organic|North America,2026-05-04,Mid-Market,Organic,North America,830,1825,296,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-04|Mid-Market|Organic|EMEA,2026-05-04,Mid-Market,Organic,EMEA,601,1423,220,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-04|Mid-Market|Organic|APAC,2026-05-04,Mid-Market,Organic,APAC,487,1147,173,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-04|Mid-Market|Paid Search|North America,2026-05-04,Mid-Market,Paid Search,North America,703,1490,257,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-04|Mid-Market|Paid Search|EMEA,2026-05-04,Mid-Market,Paid Search,EMEA,495,1131,174,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-04|Mid-Market|Paid Search|APAC,2026-05-04,Mid-Market,Paid Search,APAC,372,813,132,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-04|Mid-Market|Partner|North America,2026-05-04,Mid-Market,Partner,North America,432,952,151,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-04|Mid-Market|Partner|EMEA,2026-05-04,Mid-Market,Partner,EMEA,302,672,101,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-04|Mid-Market|Partner|APAC,2026-05-04,Mid-Market,Partner,APAC,242,514,83,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-04|Enterprise|Organic|North America,2026-05-04,Enterprise,Organic,North America,386,919,183,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-04|Enterprise|Organic|EMEA,2026-05-04,Enterprise,Organic,EMEA,276,623,128,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-04|Enterprise|Organic|APAC,2026-05-04,Enterprise,Organic,APAC,225,520,106,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-04|Enterprise|Paid Search|North America,2026-05-04,Enterprise,Paid Search,North America,347,791,153,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-04|Enterprise|Paid Search|EMEA,2026-05-04,Enterprise,Paid Search,EMEA,228,511,100,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-04|Enterprise|Paid Search|APAC,2026-05-04,Enterprise,Paid Search,APAC,182,397,80,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-04|Enterprise|Partner|North America,2026-05-04,Enterprise,Partner,North America,224,522,99,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-04|Enterprise|Partner|EMEA,2026-05-04,Enterprise,Partner,EMEA,168,369,76,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-04|Enterprise|Partner|APAC,2026-05-04,Enterprise,Partner,APAC,121,279,58,2026-05-05 12:00:00,Synthetic product + billing events
2026-05-05|SMB|Organic|North America,2026-05-05,SMB,Organic,North America,1208,2782,419,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-05|SMB|Organic|EMEA,2026-05-05,SMB,Organic,EMEA,920,2040,330,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-05|SMB|Organic|APAC,2026-05-05,SMB,Organic,APAC,733,1631,253,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-05|SMB|Paid Search|North America,2026-05-05,SMB,Paid Search,North America,1124,2538,390,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-05|SMB|Paid Search|EMEA,2026-05-05,SMB,Paid Search,EMEA,795,1883,272,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-05|SMB|Paid Search|APAC,2026-05-05,SMB,Paid Search,APAC,652,1438,235,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-05|SMB|Partner|North America,2026-05-05,SMB,Partner,North America,691,1489,236,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-05|SMB|Partner|EMEA,2026-05-05,SMB,Partner,EMEA,523,1164,176,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-05|SMB|Partner|APAC,2026-05-05,SMB,Partner,APAC,434,999,157,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-05|Mid-Market|Organic|North America,2026-05-05,Mid-Market,Organic,North America,802,1909,293,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-05|Mid-Market|Organic|EMEA,2026-05-05,Mid-Market,Organic,EMEA,576,1301,197,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-05|Mid-Market|Organic|APAC,2026-05-05,Mid-Market,Organic,APAC,467,1018,171,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-05|Mid-Market|Paid Search|North America,2026-05-05,Mid-Market,Paid Search,North America,632,1443,211,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-05|Mid-Market|Paid Search|EMEA,2026-05-05,Mid-Market,Paid Search,EMEA,472,1081,170,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-05|Mid-Market|Paid Search|APAC,2026-05-05,Mid-Market,Paid Search,APAC,396,863,139,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-05|Mid-Market|Partner|North America,2026-05-05,Mid-Market,Partner,North America,447,1026,157,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-05|Mid-Market|Partner|EMEA,2026-05-05,Mid-Market,Partner,EMEA,329,730,115,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-05|Mid-Market|Partner|APAC,2026-05-05,Mid-Market,Partner,APAC,249,546,90,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-05|Enterprise|Organic|North America,2026-05-05,Enterprise,Organic,North America,409,890,189,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-05|Enterprise|Organic|EMEA,2026-05-05,Enterprise,Organic,EMEA,314,742,149,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-05|Enterprise|Organic|APAC,2026-05-05,Enterprise,Organic,APAC,231,537,105,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-05|Enterprise|Paid Search|North America,2026-05-05,Enterprise,Paid Search,North America,347,809,167,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-05|Enterprise|Paid Search|EMEA,2026-05-05,Enterprise,Paid Search,EMEA,255,558,117,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-05|Enterprise|Paid Search|APAC,2026-05-05,Enterprise,Paid Search,APAC,196,437,89,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-05|Enterprise|Partner|North America,2026-05-05,Enterprise,Partner,North America,238,540,108,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-05|Enterprise|Partner|EMEA,2026-05-05,Enterprise,Partner,EMEA,169,387,78,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-05|Enterprise|Partner|APAC,2026-05-05,Enterprise,Partner,APAC,137,296,65,2026-05-06 12:00:00,Synthetic product + billing events
2026-05-06|SMB|Organic|North America,2026-05-06,SMB,Organic,North America,1317,2845,473,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-06|SMB|Organic|EMEA,2026-05-06,SMB,Organic,EMEA,918,2103,329,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-06|SMB|Organic|APAC,2026-05-06,SMB,Organic,APAC,718,1667,244,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-06|SMB|Paid Search|North America,2026-05-06,SMB,Paid Search,North America,1005,2142,364,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-06|SMB|Paid Search|EMEA,2026-05-06,SMB,Paid Search,EMEA,773,1841,283,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-06|SMB|Paid Search|APAC,2026-05-06,SMB,Paid Search,APAC,572,1303,207,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-06|SMB|Partner|North America,2026-05-06,SMB,Partner,North America,755,1772,269,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-06|SMB|Partner|EMEA,2026-05-06,SMB,Partner,EMEA,531,1258,183,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-06|SMB|Partner|APAC,2026-05-06,SMB,Partner,APAC,418,903,142,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-06|Mid-Market|Organic|North America,2026-05-06,Mid-Market,Organic,North America,829,1832,276,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-06|Mid-Market|Organic|EMEA,2026-05-06,Mid-Market,Organic,EMEA,614,1326,210,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-06|Mid-Market|Organic|APAC,2026-05-06,Mid-Market,Organic,APAC,452,967,158,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-06|Mid-Market|Paid Search|North America,2026-05-06,Mid-Market,Paid Search,North America,656,1438,221,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-06|Mid-Market|Paid Search|EMEA,2026-05-06,Mid-Market,Paid Search,EMEA,474,1065,160,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-06|Mid-Market|Paid Search|APAC,2026-05-06,Mid-Market,Paid Search,APAC,409,960,144,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-06|Mid-Market|Partner|North America,2026-05-06,Mid-Market,Partner,North America,462,1097,162,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-06|Mid-Market|Partner|EMEA,2026-05-06,Mid-Market,Partner,EMEA,347,819,119,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-06|Mid-Market|Partner|APAC,2026-05-06,Mid-Market,Partner,APAC,249,554,90,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-06|Enterprise|Organic|North America,2026-05-06,Enterprise,Organic,North America,436,965,204,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-06|Enterprise|Organic|EMEA,2026-05-06,Enterprise,Organic,EMEA,286,679,133,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-06|Enterprise|Organic|APAC,2026-05-06,Enterprise,Organic,APAC,253,603,118,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-06|Enterprise|Paid Search|North America,2026-05-06,Enterprise,Paid Search,North America,331,786,158,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-06|Enterprise|Paid Search|EMEA,2026-05-06,Enterprise,Paid Search,EMEA,239,529,105,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-06|Enterprise|Paid Search|APAC,2026-05-06,Enterprise,Paid Search,APAC,202,468,91,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-06|Enterprise|Partner|North America,2026-05-06,Enterprise,Partner,North America,221,489,100,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-06|Enterprise|Partner|EMEA,2026-05-06,Enterprise,Partner,EMEA,162,351,74,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-06|Enterprise|Partner|APAC,2026-05-06,Enterprise,Partner,APAC,125,275,56,2026-05-07 12:00:00,Synthetic product + billing events
2026-05-07|SMB|Organic|North America,2026-05-07,SMB,Organic,North America,1323,3155,474,2026-05-08 12:00:00,Synthetic product + billing events
2026-05-07|SMB|Organic|EMEA,2026-05-07,SMB,Organic,EMEA,957,2107,343,2026-05-08 12:00:00,Synthetic product + billing events
2026-05-07|SMB|Organic|APAC,2026-05-07,SMB,Organic,APAC,766,1712,275,2026-05-08 12:00:00,Synthetic product + billing events
2026-05-07|SMB|Paid Search|North America,2026-05-07,SMB,Paid Search,North America,1099,2546,399,2026-05-08 12:00:00,Synthetic product + billing events
